COUNTRY,Country,WEEK,GENDER,Gender,Age,VARIABLE,Variable,YEAR,Year,Value
GRC,Greece,26,FEMALE,Females,65 and over,EXCESSPC,Excess deaths (% change from average),2021,2021,42.5
GRC,Greece,41,MALE,Males,65 and over,EXCESSPC,Excess deaths (% change from average),2020,2020,2
GRC,Greece,41,MALE,Males,65 and over,EXCESSPC,Excess deaths (% change from average),2021,2021,16.7
FIN,Finland,52,MALE,Males,Total,EXCESSPC,Excess deaths (% change from average),2020,2020,7.3
FIN,Finland,52,MALE,Males,Total,EXCESSPC,Excess deaths (% change from average),2021,2021,27
GRC,Greece,22,MALE,Males,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,-13.3
GRC,Greece,22,MALE,Males,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,-8.2
DEU,Germany,22,FEMALE,Females,Total,EXCESSPC,Excess deaths (% change from average),2020,2020,-0.1
DEU,Germany,22,FEMALE,Females,Total,EXCESSPC,Excess deaths (% change from average),2021,2021,5.8
HUN,Hungary,8,TOTAL,Total,Total,EXCESSPC,Excess deaths (% change from average),2020,2020,-12.5
HUN,Hungary,8,TOTAL,Total,Total,EXCESSPC,Excess deaths (% change from average),2021,2021,7.1
HUN,Hungary,8,TOTAL,Total,Total,EXCESSPC,Excess deaths (% change from average),2022,2022,1.9
CAN,Canada,13,MALE,Males,Total,EXCESSPC,Excess deaths (% change from average),2020,2020,9.9
CAN,Canada,13,MALE,Males,Total,EXCESSPC,Excess deaths (% change from average),2021,2021,8.8
LUX,Luxembourg,28,MALE,Males,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,-54.5
LUX,Luxembourg,28,MALE,Males,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,36.4
GBR,United Kingdom,6,TOTAL,Total,Total,EXCESSPC,Excess deaths (% change from average),2020,2020,-7.2
GBR,United Kingdom,6,TOTAL,Total,Total,EXCESSPC,Excess deaths (% change from average),2021,2021,26.9
GBR,United Kingdom,6,TOTAL,Total,Total,EXCESSPC,Excess deaths (% change from average),2022,2022,-2.5
BEL,Belgium,28,FEMALE,Females,45 to 64,EXCESSPC,Excess deaths (% change from average),2020,2020,-21.8
BEL,Belgium,28,FEMALE,Females,45 to 64,EXCESSPC,Excess deaths (% change from average),2021,2021,-7.3
LVA,Latvia,52,TOTAL,Total,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,-25.7
LVA,Latvia,52,TOTAL,Total,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,-2
EST,Estonia,14,MALE,Males,45 to 64,EXCESSPC,Excess deaths (% change from average),2020,2020,-13.6
EST,Estonia,14,MALE,Males,45 to 64,EXCESSPC,Excess deaths (% change from average),2021,2021,14.2
EST,Estonia,14,MALE,Males,45 to 64,EXCESSPC,Excess deaths (% change from average),2022,2022,1.9
LUX,Luxembourg,49,MALE,Males,45 to 64,EXCESSPC,Excess deaths (% change from average),2020,2020,40
LUX,Luxembourg,49,MALE,Males,45 to 64,EXCESSPC,Excess deaths (% change from average),2021,2021,-20
LUX,Luxembourg,24,MALE,Males,65 and over,EXCESSPC,Excess deaths (% change from average),2020,2020,-12.9
LUX,Luxembourg,24,MALE,Males,65 and over,EXCESSPC,Excess deaths (% change from average),2021,2021,-3.2
FIN,Finland,33,TOTAL,Total,65 and over,EXCESSPC,Excess deaths (% change from average),2020,2020,2.4
FIN,Finland,33,TOTAL,Total,65 and over,EXCESSPC,Excess deaths (% change from average),2021,2021,17.3
FIN,Finland,9,TOTAL,Total,45 to 64,EXCESSPC,Excess deaths (% change from average),2020,2020,-12.1
FIN,Finland,9,TOTAL,Total,45 to 64,EXCESSPC,Excess deaths (% change from average),2021,2021,-22
FIN,Finland,9,TOTAL,Total,45 to 64,EXCESSPC,Excess deaths (% change from average),2022,2022,-20.5
CHE,Switzerland,19,MALE,Males,Total,EXCESSPC,Excess deaths (% change from average),2020,2020,0.3
CHE,Switzerland,19,MALE,Males,Total,EXCESSPC,Excess deaths (% change from average),2021,2021,8.6
CHE,Switzerland,19,MALE,Males,Total,EXCESSPC,Excess deaths (% change from average),2022,2022,5.1
ITA,Italy,44,FEMALE,Females,65 and over,EXCESSPC,Excess deaths (% change from average),2020,2020,30.4
ITA,Italy,44,FEMALE,Females,65 and over,EXCESSPC,Excess deaths (% change from average),2021,2021,11.8
FRA,France,32,TOTAL,Total,65 and over,EXCESSPC,Excess deaths (% change from average),2020,2020,6.2
FRA,France,32,TOTAL,Total,65 and over,EXCESSPC,Excess deaths (% change from average),2021,2021,17.2
AUT,Austria,26,FEMALE,Females,Total,EXCESSPC,Excess deaths (% change from average),2020,2020,5.1
AUT,Austria,26,FEMALE,Females,Total,EXCESSPC,Excess deaths (% change from average),2021,2021,4.8
NLD,Netherlands,18,FEMALE,Females,Total,EXCESSPC,Excess deaths (% change from average),2020,2020,22.1
NLD,Netherlands,18,FEMALE,Females,Total,EXCESSPC,Excess deaths (% change from average),2021,2021,5.6
NLD,Netherlands,18,FEMALE,Females,Total,EXCESSPC,Excess deaths (% change from average),2022,2022,14.7
NZL,New Zealand,24,FEMALE,Females,Total,EXCESSPC,Excess deaths (% change from average),2020,2020,1.9
NZL,New Zealand,24,FEMALE,Females,Total,EXCESSPC,Excess deaths (% change from average),2021,2021,5.3
EST,Estonia,38,TOTAL,Total,45 to 64,EXCESSPC,Excess deaths (% change from average),2020,2020,15.1
EST,Estonia,38,TOTAL,Total,45 to 64,EXCESSPC,Excess deaths (% change from average),2021,2021,17.2
CHL,Chile,15,MALE,Males,Total,EXCESSPC,Excess deaths (% change from average),2020,2020,-0.6
CHL,Chile,15,MALE,Males,Total,EXCESSPC,Excess deaths (% change from average),2021,2021,44.9
CHL,Chile,15,MALE,Males,Total,EXCESSPC,Excess deaths (% change from average),2022,2022,13.3
BEL,Belgium,15,FEMALE,Females,Total,EXCESSPC,Excess deaths (% change from average),2020,2020,111.6
BEL,Belgium,15,FEMALE,Females,Total,EXCESSPC,Excess deaths (% change from average),2021,2021,-3.5
BEL,Belgium,15,FEMALE,Females,Total,EXCESSPC,Excess deaths (% change from average),2022,2022,13.1
FIN,Finland,9,MALE,Males,65 and over,EXCESSPC,Excess deaths (% change from average),2020,2020,0.1
FIN,Finland,9,MALE,Males,65 and over,EXCESSPC,Excess deaths (% change from average),2021,2021,4.6
FIN,Finland,9,MALE,Males,65 and over,EXCESSPC,Excess deaths (% change from average),2022,2022,19
NOR,Norway,52,TOTAL,Total,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,-34.3
NOR,Norway,52,TOTAL,Total,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,-30.7
LUX,Luxembourg,9,FEMALE,Females,65 and over,EXCESSPC,Excess deaths (% change from average),2020,2020,-24.2
LUX,Luxembourg,9,FEMALE,Females,65 and over,EXCESSPC,Excess deaths (% change from average),2021,2021,1
LUX,Luxembourg,9,FEMALE,Females,65 and over,EXCESSPC,Excess deaths (% change from average),2022,2022,-6.6
CHE,Switzerland,45,FEMALE,Females,Total,EXCESSPC,Excess deaths (% change from average),2020,2020,57.4
CHE,Switzerland,45,FEMALE,Females,Total,EXCESSPC,Excess deaths (% change from average),2021,2021,17.3
EST,Estonia,23,MALE,Males,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,-33.3
EST,Estonia,23,MALE,Males,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,77.8
GRC,Greece,30,FEMALE,Females,65 and over,EXCESSPC,Excess deaths (% change from average),2020,2020,0.1
GRC,Greece,30,FEMALE,Females,65 and over,EXCESSPC,Excess deaths (% change from average),2021,2021,24.1
CHL,Chile,41,FEMALE,Females,Total,EXCESSPC,Excess deaths (% change from average),2020,2020,15.2
CHL,Chile,41,FEMALE,Females,Total,EXCESSPC,Excess deaths (% change from average),2021,2021,18.5
ESP,Spain,45,TOTAL,Total,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,8.5
ESP,Spain,45,TOTAL,Total,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,-100
FRA,France,16,FEMALE,Females,45 to 64,EXCESSPC,Excess deaths (% change from average),2020,2020,12.5
FRA,France,16,FEMALE,Females,45 to 64,EXCESSPC,Excess deaths (% change from average),2021,2021,7
FRA,France,16,FEMALE,Females,45 to 64,EXCESSPC,Excess deaths (% change from average),2022,2022,-7
NOR,Norway,52,TOTAL,Total,65 and over,EXCESSPC,Excess deaths (% change from average),2020,2020,-2.7
NOR,Norway,52,TOTAL,Total,65 and over,EXCESSPC,Excess deaths (% change from average),2021,2021,12.2
CZE,Czech Republic,6,FEMALE,Females,Total,EXCESSPC,Excess deaths (% change from average),2020,2020,-6.1
CZE,Czech Republic,6,FEMALE,Females,Total,EXCESSPC,Excess deaths (% change from average),2021,2021,30.7
CZE,Czech Republic,6,FEMALE,Females,Total,EXCESSPC,Excess deaths (% change from average),2022,2022,8.3
DEU,Germany,16,TOTAL,Total,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,27.5
DEU,Germany,16,TOTAL,Total,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,27.5
DEU,Germany,16,TOTAL,Total,0 to 44,EXCESSPC,Excess deaths (% change from average),2022,2022,26.5
SWE,Sweden,52,MALE,Males,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,-40
SWE,Sweden,52,MALE,Males,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,16
PRT,Portugal,36,FEMALE,Females,45 to 64,EXCESSPC,Excess deaths (% change from average),2020,2020,-9.3
PRT,Portugal,36,FEMALE,Females,45 to 64,EXCESSPC,Excess deaths (% change from average),2021,2021,-30.7
AUT,Austria,3,FEMALE,Females,45 to 64,EXCESSPC,Excess deaths (% change from average),2020,2020,-9
AUT,Austria,3,FEMALE,Females,45 to 64,EXCESSPC,Excess deaths (% change from average),2021,2021,-17.1
AUT,Austria,3,FEMALE,Females,45 to 64,EXCESSPC,Excess deaths (% change from average),2022,2022,26.4
LUX,Luxembourg,27,TOTAL,Total,Total,EXCESSPC,Excess deaths (% change from average),2020,2020,-6.9
LUX,Luxembourg,27,TOTAL,Total,Total,EXCESSPC,Excess deaths (% change from average),2021,2021,3.7
AUT,Austria,35,FEMALE,Females,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,30.4
AUT,Austria,35,FEMALE,Females,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,23.2
DEU,Germany,19,FEMALE,Females,Total,EXCESSNB,Excess deaths (number),2020,2020,60.2
DEU,Germany,19,FEMALE,Females,Total,EXCESSNB,Excess deaths (number),2021,2021,315.2
DEU,Germany,19,FEMALE,Females,Total,EXCESSNB,Excess deaths (number),2022,2022,705.2
USA,United States,27,TOTAL,Total,45 to 64,EXCESSPC,Excess deaths (% change from average),2020,2020,17.8
USA,United States,27,TOTAL,Total,45 to 64,EXCESSPC,Excess deaths (% change from average),2021,2021,12.3
AUS,Australia,1,TOTAL,Total,Total,EXCESSPC,Excess deaths (% change from average),2020,2020,1.6
AUS,Australia,1,TOTAL,Total,Total,EXCESSPC,Excess deaths (% change from average),2021,2021,5.2
AUS,Australia,1,TOTAL,Total,Total,EXCESSPC,Excess deaths (% change from average),2022,2022,14.5
GBR,United Kingdom,2,TOTAL,Total,Total,EXCESSPC,Excess deaths (% change from average),2020,2020,1.5
GBR,United Kingdom,2,TOTAL,Total,Total,EXCESSPC,Excess deaths (% change from average),2021,2021,26.9
GBR,United Kingdom,2,TOTAL,Total,Total,EXCESSPC,Excess deaths (% change from average),2022,2022,-3.2
HUN,Hungary,47,MALE,Males,45 to 64,EXCESSPC,Excess deaths (% change from average),2020,2020,35.4
HUN,Hungary,47,MALE,Males,45 to 64,EXCESSPC,Excess deaths (% change from average),2021,2021,53
NLD,Netherlands,18,FEMALE,Females,45 to 64,EXCESSPC,Excess deaths (% change from average),2020,2020,3.2
NLD,Netherlands,18,FEMALE,Females,45 to 64,EXCESSPC,Excess deaths (% change from average),2021,2021,4.7
NLD,Netherlands,18,FEMALE,Females,45 to 64,EXCESSPC,Excess deaths (% change from average),2022,2022,6.1
FRA,France,31,MALE,Males,45 to 64,EXCESSPC,Excess deaths (% change from average),2020,2020,-8
FRA,France,31,MALE,Males,45 to 64,EXCESSPC,Excess deaths (% change from average),2021,2021,-4.3
GRC,Greece,45,MALE,Males,65 and over,EXCESSPC,Excess deaths (% change from average),2020,2020,14.2
GRC,Greece,45,MALE,Males,65 and over,EXCESSPC,Excess deaths (% change from average),2021,2021,30.3
HUN,Hungary,4,TOTAL,Total,Total,EXCESSPC,Excess deaths (% change from average),2020,2020,-9.7
HUN,Hungary,4,TOTAL,Total,Total,EXCESSPC,Excess deaths (% change from average),2021,2021,-5.2
HUN,Hungary,4,TOTAL,Total,Total,EXCESSPC,Excess deaths (% change from average),2022,2022,-2.6
GRC,Greece,26,MALE,Males,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,3
GRC,Greece,26,MALE,Males,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,-4.5
CHL,Chile,32,FEMALE,Females,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,-4.1
CHL,Chile,32,FEMALE,Females,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,-0.5
PRT,Portugal,17,FEMALE,Females,65 and over,EXCESSPC,Excess deaths (% change from average),2020,2020,25.4
PRT,Portugal,17,FEMALE,Females,65 and over,EXCESSPC,Excess deaths (% change from average),2021,2021,-5
PRT,Portugal,17,FEMALE,Females,65 and over,EXCESSPC,Excess deaths (% change from average),2022,2022,21.9
CZE,Czech Republic,23,TOTAL,Total,65 and over,EXCESSPC,Excess deaths (% change from average),2020,2020,13.2
CZE,Czech Republic,23,TOTAL,Total,65 and over,EXCESSPC,Excess deaths (% change from average),2021,2021,2.3
CHL,Chile,9,FEMALE,Females,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,1.1
CHL,Chile,9,FEMALE,Females,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,47.4
CHL,Chile,9,FEMALE,Females,0 to 44,EXCESSPC,Excess deaths (% change from average),2022,2022,7.4
CAN,Canada,13,MALE,Males,45 to 64,EXCESSPC,Excess deaths (% change from average),2020,2020,-7.2
CAN,Canada,13,MALE,Males,45 to 64,EXCESSPC,Excess deaths (% change from average),2021,2021,7.8
CHE,Switzerland,13,FEMALE,Females,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,-31.8
CHE,Switzerland,13,FEMALE,Females,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,6.1
CHE,Switzerland,13,FEMALE,Females,0 to 44,EXCESSPC,Excess deaths (% change from average),2022,2022,-1.5
NOR,Norway,12,MALE,Males,45 to 64,EXCESSPC,Excess deaths (% change from average),2020,2020,7.8
NOR,Norway,12,MALE,Males,45 to 64,EXCESSPC,Excess deaths (% change from average),2021,2021,13.4
NOR,Norway,12,MALE,Males,45 to 64,EXCESSPC,Excess deaths (% change from average),2022,2022,13.4
DNK,Denmark,46,MALE,Males,45 to 64,EXCESSPC,Excess deaths (% change from average),2020,2020,-12
DNK,Denmark,46,MALE,Males,45 to 64,EXCESSPC,Excess deaths (% change from average),2021,2021,-26.5
SVN,Slovenia,49,FEMALE,Females,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,-16.7
SVN,Slovenia,49,FEMALE,Females,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,11.1
DEU,Germany,34,MALE,Males,Total,EXCESSNB,Excess deaths (number),2020,2020,744.2
DEU,Germany,34,MALE,Males,Total,EXCESSNB,Excess deaths (number),2021,2021,485.2
FRA,France,12,MALE,Males,65 and over,EXCESSPC,Excess deaths (% change from average),2020,2020,23.1
FRA,France,12,MALE,Males,65 and over,EXCESSPC,Excess deaths (% change from average),2021,2021,14.7
FRA,France,12,MALE,Males,65 and over,EXCESSPC,Excess deaths (% change from average),2022,2022,9
FIN,Finland,13,MALE,Males,65 and over,EXCESSPC,Excess deaths (% change from average),2020,2020,5.5
FIN,Finland,13,MALE,Males,65 and over,EXCESSPC,Excess deaths (% change from average),2021,2021,7.2
FIN,Finland,13,MALE,Males,65 and over,EXCESSPC,Excess deaths (% change from average),2022,2022,32.6
CHE,Switzerland,35,MALE,Males,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,-35.3
CHE,Switzerland,35,MALE,Males,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,3.4
ESP,Spain,25,FEMALE,Females,45 to 64,EXCESSPC,Excess deaths (% change from average),2020,2020,0.3
ESP,Spain,25,FEMALE,Females,45 to 64,EXCESSPC,Excess deaths (% change from average),2021,2021,-100
AUT,Austria,20,TOTAL,Total,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,13.4
AUT,Austria,20,TOTAL,Total,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,-2.1
AUT,Austria,20,TOTAL,Total,0 to 44,EXCESSPC,Excess deaths (% change from average),2022,2022,-12.4
EST,Estonia,34,TOTAL,Total,45 to 64,EXCESSPC,Excess deaths (% change from average),2020,2020,-1.2
EST,Estonia,34,TOTAL,Total,45 to 64,EXCESSPC,Excess deaths (% change from average),2021,2021,0.8
ITA,Italy,48,FEMALE,Females,65 and over,EXCESSPC,Excess deaths (% change from average),2020,2020,50
ITA,Italy,48,FEMALE,Females,65 and over,EXCESSPC,Excess deaths (% change from average),2021,2021,13.9
ISL,Iceland,2,FEMALE,Females,Total,EXCESSPC,Excess deaths (% change from average),2020,2020,3.1
ISL,Iceland,2,FEMALE,Females,Total,EXCESSPC,Excess deaths (% change from average),2021,2021,22.1
ISL,Iceland,2,FEMALE,Females,Total,EXCESSPC,Excess deaths (% change from average),2022,2022,-0.8
SVK,Slovak Republic,19,FEMALE,Females,45 to 64,EXCESSPC,Excess deaths (% change from average),2020,2020,-25.2
SVK,Slovak Republic,19,FEMALE,Females,45 to 64,EXCESSPC,Excess deaths (% change from average),2021,2021,-10.8
SVK,Slovak Republic,19,FEMALE,Females,45 to 64,EXCESSPC,Excess deaths (% change from average),2022,2022,-20.4
DEU,Germany,46,TOTAL,Total,45 to 64,EXCESSNB,Excess deaths (number),2020,2020,0.6
DEU,Germany,46,TOTAL,Total,45 to 64,EXCESSNB,Excess deaths (number),2021,2021,335.6
FIN,Finland,5,TOTAL,Total,45 to 64,EXCESSPC,Excess deaths (% change from average),2020,2020,-15.9
FIN,Finland,5,TOTAL,Total,45 to 64,EXCESSPC,Excess deaths (% change from average),2021,2021,-15.9
FIN,Finland,5,TOTAL,Total,45 to 64,EXCESSPC,Excess deaths (% change from average),2022,2022,-8.2
EST,Estonia,18,TOTAL,Total,65 and over,EXCESSPC,Excess deaths (% change from average),2020,2020,5.5
EST,Estonia,18,TOTAL,Total,65 and over,EXCESSPC,Excess deaths (% change from average),2021,2021,25.3
EST,Estonia,18,TOTAL,Total,65 and over,EXCESSPC,Excess deaths (% change from average),2022,2022,5.5
HUN,Hungary,34,MALE,Males,Total,EXCESSPC,Excess deaths (% change from average),2020,2020,4.1
HUN,Hungary,34,MALE,Males,Total,EXCESSPC,Excess deaths (% change from average),2021,2021,1
FRA,France,42,FEMALE,Females,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,-14.5
FRA,France,42,FEMALE,Females,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,1.5
PRT,Portugal,34,TOTAL,Total,65 and over,EXCESSPC,Excess deaths (% change from average),2020,2020,5.7
PRT,Portugal,34,TOTAL,Total,65 and over,EXCESSPC,Excess deaths (% change from average),2021,2021,11.5
AUT,Austria,8,MALE,Males,65 and over,EXCESSPC,Excess deaths (% change from average),2020,2020,-3.9
AUT,Austria,8,MALE,Males,65 and over,EXCESSPC,Excess deaths (% change from average),2021,2021,-6.2
AUT,Austria,8,MALE,Males,65 and over,EXCESSPC,Excess deaths (% change from average),2022,2022,3.5
DEU,Germany,40,FEMALE,Females,Total,EXCESSPC,Excess deaths (% change from average),2020,2020,4.9
DEU,Germany,40,FEMALE,Females,Total,EXCESSPC,Excess deaths (% change from average),2021,2021,7.5
LUX,Luxembourg,32,MALE,Males,0 to 44,EXCESSPC,Excess deaths (% change from average),2020,2020,300
LUX,Luxembourg,32,MALE,Males,0 to 44,EXCESSPC,Excess deaths (% change from average),2021,2021,0
LUX,Luxembourg,36,FEMALE,Females,65 and over,EXCESSPC,Excess deaths (% change from average),2020,2020,24.3
LUX,Luxembourg,36,FEMALE,Females,65 and over,EXCESSPC,Excess deaths (% change from average),2021,2021,15.4
NLD,Netherlands,35,TOTAL,Total,45 to 64,EXCESSPC,Excess deaths (% change from average),2020,2020,-14.6
NLD,Netherlands,35,TOTAL,Total,45 to 64,EXCESSPC,Excess deaths (% change from average),2021,2021,7
SVK,Slovak Republic,6,FEMALE,Females,Total,EXCESSPC,Excess deaths (% change from average),2020,2020,-8
SVK,Slovak Republic,6,FEMALE,Females,Total,EXCESSPC,Excess deaths (% change from average),2021,2021,70.4
SVK,Slovak Republic,6,FEMALE,Females,Total,EXCESSPC,Excess deaths (% change from average),2022,2022,2.1
